"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"USA","CCI","AMPLITUD","LTRENDIDX","M","1967-02",101.0285,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1967-03",101.1221,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1967-04",101.1923,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1967-05",101.2428,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1967-06",101.2652,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1967-07",101.2332,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1967-08",101.1255,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1967-09",101.0027,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1967-10",100.947,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1967-11",101.0172,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1967-12",101.1363,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1968-01",101.1977,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1968-02",101.122,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1968-03",100.9721,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1968-04",100.8315,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1968-05",100.7587,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1968-06",100.7301,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1968-07",100.7139,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1968-08",100.6976,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1968-09",100.7051,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1968-10",100.7839,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1968-11",100.9689,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1968-12",101.1754,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1969-01",101.2795,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1969-02",101.1786,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1969-03",100.953,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1969-04",100.6923,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1969-05",100.4472,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1969-06",100.2153,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1969-07",99.97762,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1969-08",99.72121,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1969-09",99.46842,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1969-10",99.25864,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1969-11",99.12678,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1969-12",99.03862,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1970-01",98.95715,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1970-02",98.8652,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1970-03",98.78139,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1970-04",98.74147,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1970-05",98.77156,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1970-06",98.8175,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1970-07",98.80488,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1970-08",98.68316,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1970-09",98.52843,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1970-10",98.45214,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1970-11",98.54287,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1970-12",98.72964,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1971-01",98.92463,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1971-02",99.06988,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1971-03",99.17571,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1971-04",99.26152,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1971-05",99.33593,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1971-06",99.39697,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1971-07",99.43554,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1971-08",99.45212,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1971-09",99.49607,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1971-10",99.64494,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1971-11",99.95639,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1971-12",100.3153,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1972-01",100.5645,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1972-02",100.5884,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1972-03",100.5059,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1972-04",100.4747,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1972-05",100.6015,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1972-06",100.8014,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1972-07",100.9415,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1972-08",100.911,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1972-09",100.7517,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1972-10",100.504,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1972-11",100.1819,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1972-12",99.83644,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1973-01",99.51756,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1973-02",99.2589,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1973-03",99.03635,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1973-04",98.8261,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1973-05",98.62637,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1973-06",98.46712,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1973-07",98.40491,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1973-08",98.47739,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1973-09",98.56075,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1973-10",98.48154,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1973-11",98.11758,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1973-12",97.66152,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1974-01",97.3827,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1974-02",97.48116,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1974-03",97.76447,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1974-04",97.97105,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1974-05",97.90874,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1974-06",97.67004,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1974-07",97.3791,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1974-08",97.115,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1974-09",96.88741,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1974-10",96.69994,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1974-11",96.57708,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1974-12",96.55099,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1975-01",96.70653,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1975-02",97.12951,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1975-03",97.67339,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1975-04",98.15878,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1975-05",98.45211,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1975-06",98.60275,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1975-07",98.66847,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1975-08",98.68356,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1975-09",98.71188,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1975-10",98.82771,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1975-11",99.08329,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1975-12",99.38892,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1976-01",99.62595,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1976-02",99.70981,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1976-03",99.72153,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1976-04",99.77065,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1976-05",99.93029,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1976-06",100.1347,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1976-07",100.2819,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1976-08",100.2912,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1976-09",100.218,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1976-10",100.1344,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1976-11",100.0915,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1976-12",100.0923,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1977-01",100.1388,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1977-02",100.2355,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1977-03",100.3468,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1977-04",100.4273,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1977-05",100.4378,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1977-06",100.391,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1977-07",100.2924,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1977-08",100.1379,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1977-09",99.96326,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1977-10",99.80994,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1977-11",99.71166,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1977-12",99.65914,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1978-01",99.62473,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1978-02",99.54115,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1978-03",99.39741,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1978-04",99.3961,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1978-05",99.42131,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1978-06",99.384,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1978-07",99.35651,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1978-08",99.25356,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1978-09",99.15466,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1978-10",98.91549,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1978-11",98.51264,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1978-12",98.14759,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1979-01",98.12119,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1979-02",98.10522,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1979-03",97.90603,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1979-04",97.70162,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1979-05",97.56508,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1979-06",97.3741,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1979-07",97.20558,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1979-08",97.24396,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1979-09",97.28627,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1979-10",97.20753,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1979-11",97.18872,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1979-12",97.23035,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1980-01",97.31868,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1980-02",97.10155,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1980-03",96.53722,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1980-04",96.09919,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1980-05",96.06277,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1980-06",96.47615,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1980-07",97.07402,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1980-08",97.72421,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1980-09",98.27214,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1980-10",98.50504,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1980-11",98.39028,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1980-12",98.00222,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1981-01",97.84586,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1981-02",97.74593,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1981-03",97.85099,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1981-04",98.18051,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1981-05",98.47062,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1981-06",98.56952,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1981-07",98.62657,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1981-08",98.60022,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1981-09",98.32379,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1981-10",97.91273,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1981-11",97.5373,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1981-12",97.48957,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1982-01",97.60052,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1982-02",97.50893,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1982-03",97.37359,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1982-04",97.41206,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1982-05",97.48306,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1982-06",97.47807,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1982-07",97.49605,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1982-08",97.62727,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1982-09",97.89848,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1982-10",98.14163,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1982-11",98.20195,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1982-12",98.19845,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1983-01",98.30392,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1983-02",98.72385,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1983-03",99.40668,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1983-04",100.1399,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1983-05",100.629,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1983-06",100.784,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1983-07",100.7464,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1983-08",100.5992,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1983-09",100.478,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1983-10",100.4851,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1983-11",100.6871,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1983-12",101.0349,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1984-01",101.3824,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1984-02",101.5198,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1984-03",101.5507,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1984-04",101.4234,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1984-05",101.3418,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1984-06",101.2912,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1984-07",101.3652,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1984-08",101.4971,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1984-09",101.5206,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1984-10",101.346,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1984-11",101.1569,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1984-12",101.0201,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1985-01",101.0011,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1985-02",100.9564,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1985-03",100.9341,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1985-04",100.9352,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1985-05",100.9363,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1985-06",100.999,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1985-07",100.9249,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1985-08",100.7703,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1985-09",100.6133,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1985-10",100.5113,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1985-11",100.6217,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1985-12",100.849,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1986-01",101.0417,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1986-02",101.1335,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1986-03",101.1596,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1986-04",101.2015,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1986-05",101.2631,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1986-06",101.3632,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1986-07",101.3026,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1986-08",101.1165,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1986-09",100.9388,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1986-10",100.844,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1986-11",100.6561,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1986-12",100.4984,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1987-01",100.465,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1987-02",100.4963,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1987-03",100.5718,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1987-04",100.6544,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1987-05",100.6885,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1987-06",100.7633,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1987-07",100.8696,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1987-08",100.8745,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1987-09",100.6848,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1987-10",100.3289,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1987-11",100.0475,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1987-12",100.1213,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1988-01",100.3911,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1988-02",100.6378,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1988-03",100.8051,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1988-04",100.85,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1988-05",100.945,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1988-06",101.015,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1988-07",101.0847,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1988-08",101.1965,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1988-09",101.1808,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1988-10",101.0357,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1988-11",100.9307,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1988-12",100.9582,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1989-01",101.1036,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1989-02",101.0828,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1989-03",100.9334,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1989-04",100.7291,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1989-05",100.5935,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1989-06",100.5602,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1989-07",100.6109,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1989-08",100.6953,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1989-09",100.8534,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1989-10",100.8356,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1989-11",100.7065,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1989-12",100.6294,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1990-01",100.6266,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1990-02",100.6078,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1990-03",100.6796,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1990-04",100.7341,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1990-05",100.5991,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1990-06",100.3021,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1990-07",99.80036,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1990-08",98.99537,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1990-09",98.22202,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1990-10",97.60393,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1990-11",97.38443,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1990-12",97.45116,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1991-01",97.81354,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1991-02",98.47462,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1991-03",99.22849,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1991-04",99.44141,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1991-05",99.42368,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1991-06",99.49165,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1991-07",99.55557,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1991-08",99.51839,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1991-09",99.31017,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1991-10",98.81473,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1991-11",98.20068,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1991-12",97.83938,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1992-01",97.78868,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1992-02",98.04357,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1992-03",98.50089,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1992-04",98.86419,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1992-05",99.07103,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1992-06",99.07713,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1992-07",98.89525,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1992-08",98.73658,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1992-09",98.72567,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1992-10",98.99768,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1992-11",99.64786,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1992-12",100.1769,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1993-01",100.3154,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1993-02",100.1946,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1993-03",99.99967,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1993-04",99.75841,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1993-05",99.45022,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1993-06",99.21055,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1993-07",98.98788,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1993-08",98.93079,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1993-09",99.05779,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1993-10",99.3512,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1993-11",99.70393,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1993-12",100.2158,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1994-01",100.6566,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1994-02",100.814,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1994-03",100.8027,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1994-04",100.7716,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1994-05",100.7063,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1994-06",100.595,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1994-07",100.5191,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1994-08",100.5672,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1994-09",100.6412,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1994-10",100.7397,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1994-11",100.8593,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1994-12",101.044,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1995-01",101.13,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1995-02",100.9909,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1995-03",100.7594,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1995-04",100.6591,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1995-05",100.6458,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1995-06",100.7788,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1995-07",100.9016,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1995-08",100.8661,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1995-09",100.618,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1995-10",100.454,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1995-11",100.3726,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1995-12",100.3978,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1996-01",100.4148,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1996-02",100.4892,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1996-03",100.6408,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1996-04",100.6707,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1996-05",100.6492,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1996-06",100.7622,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1996-07",100.9282,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1996-08",101.0533,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1996-09",101.1477,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1996-10",101.275,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1996-11",101.3831,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1996-12",101.399,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1997-01",101.4518,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1997-02",101.5745,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1997-03",101.7127,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1997-04",101.8842,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1997-05",102.0779,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1997-06",102.2544,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1997-07",102.3732,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1997-08",102.376,
